# com1_x,com1_y,com1_x_dot,com1_y_dot,end1_x,end1_y,end1_x_dot,end1_y_dot,com2_x,com2_y,com2_x_dot,com2_y_dot,end2_x,end2_y,end2_x_dot,end2_y_dot,tau_force_1,tau_force_2,tau_grav_comp_1,tau_grav_comp_2
1.639934166829e-01,1.469450465787e-03,1.302035402185e-07,-1.453095828800e-05,3.279868333658e-01,2.938900931575e-03,2.604070804370e-07,-2.906191657600e-05,4.694107307232e-01,7.338945988064e-02,-7.903336823291e-04,1.557992877877e-03,6.108346280806e-01,1.438400188297e-01,-1.580927771739e-03,3.145047672331e-03,7.546746469103e-01,4.237489126130e-01,2.228768242256e+00,2.818071750503e-01
1.639935462427e-01,1.454919501750e-03,-1.182196305778e-07,1.332531210876e-05,3.279870924853e-01,2.909839003500e-03,-2.364392611555e-07,2.665062421753e-05,4.686115074993e-01,7.494298347170e-02,-9.109553166745e-04,1.804572583948e-03,6.092359225133e-01,1.469761279399e-01,-1.821674194088e-03,3.582494543678e-03,7.562120504532e-01,4.253151189644e-01,2.227176698446e+00,2.802140930824e-01
1.639934274817e-01,1.468244809041e-03,1.743570224904e-07,-1.947454916756e-05,3.279868549633e-01,2.936489618082e-03,3.487140449808e-07,-3.894909833513e-05,4.676893363310e-01,7.674175162362e-02,-9.644684430867e-04,1.787307556743e-03,6.073918176987e-01,1.505470136292e-01,-1.929285600218e-03,3.613564211822e-03,7.579388313279e-01,4.270154867465e-01,2.225338204936e+00,2.783770095251e-01
1.639936006824e-01,1.448770249567e-03,-7.524487609750e-08,8.517346465264e-06,3.279872013647e-01,2.897540499133e-03,-1.504897521950e-07,1.703469293053e-05,4.667129563809e-01,7.852270096310e-02,-9.950314025899e-04,1.842030566497e-03,6.054387113970e-01,1.541478614271e-01,-1.989912315428e-03,3.667026440064e-03,7.595865728241e-01,4.287018309602e-01,2.223393995413e+00,2.764307437308e-01
1.639935252163e-01,1.457287594074e-03,-4.465475345052e-08,5.025151154647e-06,3.279870504326e-01,2.914575188148e-03,-8.930950690103e-08,1.005030230929e-05,4.657059491097e-01,8.035813494078e-02,-9.336379788347e-04,1.670192152865e-03,6.034248477868e-01,1.578016946934e-01,-1.867186648163e-03,3.330334003420e-03,7.612265424803e-01,4.303249168595e-01,2.221386795398e+00,2.744244396628e-01
1.639934804846e-01,1.462312744544e-03,6.925456941644e-08,-7.766668190808e-06,3.279869609691e-01,2.924625489088e-03,1.385091388329e-07,-1.553333638162e-05,4.647623275608e-01,8.202266019108e-02,-8.548534096969e-04,1.462908366655e-03,6.015376941524e-01,1.611206948931e-01,-1.709845328533e-03,2.941350069692e-03,7.626583890455e-01,4.317468025873e-01,2.219506142823e+00,2.725443181519e-01
1.639935495552e-01,1.454546074716e-03,-2.109734394367e-08,2.378630955492e-06,3.279870991104e-01,2.909092149432e-03,-4.219468788733e-08,4.757261910984e-06,4.638995000736e-01,8.348091889063e-02,-9.506370079090e-04,1.608265940237e-03,5.998119010369e-01,1.640527456318e-01,-1.901231821130e-03,3.211774618563e-03,7.638646466687e-01,4.329684554088e-01,2.217787381425e+00,2.708247367342e-01
1.639935284406e-01,1.456924705518e-03,-5.609423318025e-08,6.314047108650e-06,3.279870568812e-01,2.913849411037e-03,-1.121884663605e-07,1.262809421730e-05,4.629394260126e-01,8.508354008736e-02,-8.834504741090e-04,1.463389237538e-03,5.978917951439e-01,1.672532307637e-01,-1.766788759752e-03,2.914150380858e-03,7.651450259076e-01,4.342441196153e-01,2.215874131153e+00,2.689117371382e-01
1.639934722248e-01,1.463238751546e-03,-6.969362146365e-08,7.810959738234e-06,3.279869444497e-01,2.926477503091e-03,-1.393872429273e-07,1.562191947647e-05,4.620481944186e-01,8.654215340634e-02,-1.138054959500e-03,1.840045178968e-03,5.961094443876e-01,1.701578293096e-01,-2.275970531757e-03,3.664468438459e-03,7.662672736972e-01,4.353538517444e-01,2.214097782421e+00,2.671360558109e-01
1.639934023452e-01,1.471049709621e-03,1.254679667361e-07,-1.398723552020e-05,3.279868046904e-01,2.942099419242e-03,2.509359334723e-07,-2.797447104040e-05,4.608977602251e-01,8.837439951028e-02,-1.064342130233e-03,1.628261888381e-03,5.938087157598e-01,1.738066996013e-01,-2.128935196399e-03,3.284498247803e-03,7.676154153612e-01,4.366865112515e-01,2.211804827979e+00,2.648439309929e-01
1.639935272167e-01,1.457062468767e-03,1.123809119812e-07,-1.264856006016e-05,3.279870544333e-01,2.914124937535e-03,2.247618239623e-07,-2.529712012033e-05,4.598231252015e-01,8.999598553099e-02,-1.065038901530e-03,1.587440305924e-03,5.916591959696e-01,1.770778461244e-01,-2.130302564884e-03,3.200177731968e-03,7.687370420941e-01,4.378358627232e-01,2.209664450118e+00,2.627020706338e-01
1.639936391098e-01,1.444413904386e-03,-1.695226838969e-07,1.924700514132e-05,3.279872782196e-01,2.888827808772e-03,-3.390453677937e-07,3.849401028264e-05,4.587482477880e-01,9.157687005537e-02,-1.038727199867e-03,1.569485544554e-03,5.895092173564e-01,1.802649123020e-01,-2.077115354367e-03,3.100477078826e-03,7.697741296583e-01,4.388980236300e-01,2.207523486901e+00,2.605597790009e-01
1.639934684577e-01,1.463660899535e-03,2.238562857569e-07,-2.508160787037e-05,3.279869369153e-01,2.927321799070e-03,4.477125715139e-07,-5.016321574074e-05,4.577005794850e-01,9.314024177891e-02,-1.290198516208e-03,1.805606707694e-03,5.874142220548e-01,1.833531617588e-01,-2.580844744987e-03,3.661376631129e-03,7.707673838135e-01,4.398531250992e-01,2.205434513289e+00,2.584728314033e-01
1.639936903959e-01,1.438579274644e-03,2.192686163710e-08,-2.499595970865e-06,3.279873807918e-01,2.877158549288e-03,4.385372327421e-08,-4.999191941730e-06,4.563971464458e-01,9.493655288089e-02,-1.172543435061e-03,1.630593351924e-03,5.848069120997e-01,1.869959472125e-01,-2.345130723846e-03,3.266185895790e-03,7.718028593122e-01,4.409383199711e-01,2.202838988486e+00,2.558746717066e-01
1.639937123037e-01,1.436079678506e-03,1.546443895501e-07,-1.765967996682e-05,3.279874246075e-01,2.872159357012e-03,3.092887791003e-07,-3.531935993364e-05,4.552142183106e-01,9.655963431505e-02,-1.193825395877e-03,1.586305379623e-03,5.824410120138e-01,1.902471092731e-01,-2.387960080534e-03,3.207930119180e-03,7.726881212869e-01,4.418285373224e-01,2.200482009175e+00,2.535174323020e-01
1.639938659973e-01,1.418419990247e-03,-1.553516921336e-07,1.796134061659e-05,3.279877319945e-01,2.836839980494e-03,-3.107033842672e-07,3.592268123318e-05,4.540100889220e-01,9.813828569064e-02,-1.190637619776e-03,1.609957601692e-03,5.800324458495e-01,1.934397314008e-01,-2.380964536168e-03,3.183992522150e-03,7.734721772503e-01,4.426476052752e-01,2.198083822741e+00,2.511174211891e-01
1.639937096620e-01,1.436381322320e-03,1.112326113050e-07,-1.269958630055e-05,3.279874193240e-01,2.872762644640e-03,2.224652226100e-07,-2.539917260109e-05,4.528096504657e-01,9.974076878080e-02,-1.054836978216e-03,1.334129932726e-03,5.776318816075e-01,1.966087749170e-01,-2.109896421654e-03,2.693659038053e-03,7.742406565244e-01,4.433804745558e-01,2.195690545845e+00,2.487260003352e-01
1.639938204029e-01,1.423681731725e-03,-3.292690989077e-07,3.792848939984e-05,3.279876408057e-01,2.847363463451e-03,-6.585381978154e-07,7.585697879967e-05,4.517474296304e-01,1.010691261745e-01,-1.427137450780e-03,1.873225750357e-03,5.755072184552e-01,1.992908888855e-01,-2.853616363363e-03,3.670594521915e-03,7.747981073407e-01,4.439631030715e-01,2.193574793568e+00,2.466089333217e-01
1.639934867477e-01,1.461610182710e-03,1.464888265472e-07,-1.643612894822e-05,3.279869734954e-01,2.923220365421e-03,2.929776530943e-07,-3.287225789643e-05,4.503072821494e-01,1.029319304401e-01,-1.198666579114e-03,1.433571044271e-03,5.726275908034e-01,2.029406405148e-01,-2.397626135882e-03,2.900014346438e-03,7.755682313181e-01,4.446580374573e-01,2.190702463934e+00,2.437405649056e-01
1.639936324129e-01,1.445174046449e-03,-1.396260741899e-07,1.584431103106e-05,3.279872648258e-01,2.890348092898e-03,-2.792521483797e-07,3.168862206212e-05,4.490998524828e-01,1.043582795344e-01,-1.124842606308e-03,1.373972591702e-03,5.702124401398e-01,2.058262109760e-01,-2.249405960468e-03,2.716256561343e-03,7.760386511158e-01,4.451610381971e-01,2.188297637909e+00,2.413340095160e-01
1.639934920214e-01,1.461018350710e-03,8.506967433393e-09,-9.548732192422e-07,3.279869840428e-01,2.922036701420e-03,1.701393486679e-08,-1.909746438484e-06,4.479675932149e-01,1.057259929613e-01,-1.231962043146e-03,1.435910383578e-03,5.679482023871e-01,2.085299492212e-01,-2.463941100226e-03,2.873730513594e-03,7.764781516083e-01,4.455691308640e-01,2.186040343464e+00,2.390783818250e-01
1.639935005256e-01,1.460063477466e-03,-2.204994795057e-07,2.476637630233e-05,3.279870010512e-01,2.920126954932e-03,-4.409989590114e-07,4.953275260465e-05,4.467270455032e-01,1.071544871417e-01,-1.106065872927e-03,1.309020952532e-03,5.654670899552e-01,2.113888473284e-01,-2.211690746895e-03,2.568509152460e-03,7.768559372836e-01,4.459488092775e-01,2.183568443261e+00,2.366063806585e-01
1.639932781560e-01,1.484829837024e-03,-4.361249823130e-08,4.816818988402e-06,3.279865563120e-01,2.969659674049e-03,-8.722499646260e-08,9.633637976803e-06,4.456143169228e-01,1.084576207582e-01,-1.352448369676e-03,1.517627643650e-03,5.632420775335e-01,2.139455818424e-01,-2.704809514356e-03,3.025621649324e-03,7.771876593760e-01,4.462314433899e-01,2.181349419927e+00,2.343899973385e-01
1.639932344728e-01,1.489646655372e-03,-2.454456938198e-07,2.702079252941e-05,3.279864689455e-01,2.979293310743e-03,-4.908913876396e-07,5.404158505882e-05,4.442522393072e-01,1.099665385422e-01,-1.220452098754e-03,1.379804569973e-03,5.605180096689e-01,2.169537837736e-01,-2.440413306120e-03,2.705567554887e-03,7.774717934425e-01,4.465060311862e-01,2.178634942555e+00,2.316760385825e-01
1.639929868010e-01,1.516667427558e-03,-2.725459760820e-07,2.946963048468e-05,3.279859736020e-01,3.033334855116e-03,-5.450919521640e-07,5.893926096936e-05,4.430242505269e-01,1.113393588895e-01,-1.239640400315e-03,1.375056166660e-03,5.580625274519e-01,2.196453829240e-01,-2.478735708677e-03,2.691173072350e-03,7.777079103758e-01,4.466886019187e-01,2.176186047368e+00,2.292300838021e-01
1.639927116072e-01,1.546137033396e-03,-3.812417769449e-08,4.043682508647e-06,3.279854232143e-01,3.092274066791e-03,-7.624835538899e-08,8.087365017294e-06,4.417771033029e-01,1.127072983227e-01,-1.244888132323e-03,1.300330254460e-03,5.555687833914e-01,2.223223225787e-01,-2.489700016291e-03,2.592573143903e-03,7.778911059701e-01,4.468134086889e-01,2.173698759201e+00,2.267460627883e-01
1.639926734331e-01,1.550180715434e-03,-9.402071024470e-08,9.946393654365e-06,3.279853468663e-01,3.100361430868e-03,-1.880414204894e-07,1.989278730873e-05,4.405249044108e-01,1.140005327007e-01,-1.383520885410e-03,1.423674805107e-03,5.530644619553e-01,2.249007039706e-01,-2.766853729400e-03,2.827456822905e-03,7.779651659259e-01,4.468794576288e-01,2.171203274222e+00,2.242510310183e-01
1.639925791108e-01,1.560127106231e-03,8.195106782544e-08,-8.614276952117e-06,3.279851582216e-01,3.120254212462e-03,1.639021356509e-07,-1.722855390423e-05,4.391326637468e-01,1.154155435862e-01,-9.845488830083e-04,9.574193617646e-04,5.502801692720e-01,2.277108329599e-01,-1.969261668152e-03,1.932067277433e-03,7.779910022319e-01,4.468855897978e-01,2.168428293312e+00,2.214771699211e-01
1.639926608356e-01,1.551512827130e-03,-1.368318299557e-07,1.446292643481e-05,3.279853216712e-01,3.103025654261e-03,-2.736636599115e-07,2.892585286962e-05,4.381438537347e-01,1.163686330275e-01,-1.418824092209e-03,1.408562942106e-03,5.483023857981e-01,2.296342404007e-01,-2.837374520758e-03,2.788200031342e-03,7.779366261989e-01,4.468482788734e-01,2.166458593666e+00,2.195065000226e-01
1.639925233660e-01,1.565975747513e-03,-1.844095414677e-07,1.931178441690e-05,3.279850467321e-01,3.131951495025e-03,-3.688190829353e-07,3.862356883380e-05,4.367164262033e-01,1.177682769694e-01,-1.271551485349e-03,1.244327295738e-03,5.454478056746e-01,2.324046024438e-01,-2.542734151616e-03,2.450031022642e-03,7.778524081184e-01,4.467354098914e-01,2.163613157633e+00,2.166626960554e-01
1.639923378194e-01,1.585287521027e-03,-9.421441012927e-08,9.746144575318e-06,3.279846756388e-01,3.170575042054e-03,-1.884288202585e-07,1.949228915064e-05,4.354382136419e-01,1.190055316425e-01,-1.417096614189e-03,1.333877877161e-03,5.428917516449e-01,2.348404882430e-01,-2.834004799559e-03,2.648263465171e-03,7.777322398879e-01,4.465769892070e-01,2.161064674414e+00,2.141164156809e-01
1.639922433154e-01,1.595033662797e-03,-2.102652889064e-07,2.161827503920e-05,3.279844866308e-01,3.190067325594e-03,-4.205305778128e-07,4.323655007839e-05,4.340131130152e-01,1.203307109427e-01,-1.170538738235e-03,1.102356787380e-03,5.400417393997e-01,2.374713545598e-01,-2.340656945893e-03,2.161477024681e-03,7.775130939595e-01,4.463385400031e-01,2.158224213935e+00,2.112770771714e-01
1.639920316252e-01,1.616651923914e-03,-1.341767325098e-07,1.361079316804e-05,3.279840632504e-01,3.233303847829e-03,-2.683534650197e-07,2.722158633609e-05,4.328373011527e-01,1.214272059807e-01,-1.321670390124e-03,1.199475650329e-03,5.376905390550e-01,2.396211081136e-01,-2.643072426784e-03,2.371729714322e-03,7.773116471686e-01,4.460942800704e-01,2.155879572441e+00,2.089349489036e-01
1.639918968836e-01,1.630262711499e-03,-9.466603404092e-09,9.522675323015e-07,3.279837937673e-01,3.260525422997e-03,-1.893320680818e-08,1.904535064603e-06,4.315091043568e-01,1.226192706717e-01,-1.195465090355e-03,1.038769780707e-03,5.350344149463e-01,2.419780159204e-01,-2.390911247503e-03,2.075635026349e-03,7.770124308667e-01,4.457681116764e-01,2.153231889239e+00,2.062888653797e-01
1.639918874143e-01,1.631214979003e-03,-6.926734649359e-08,6.963694567469e-06,3.279837748285e-01,3.262429958007e-03,-1.385346929872e-07,1.392738913494e-05,4.303084668909e-01,1.236520366287e-01,-1.452806412593e-03,1.248616972278e-03,5.326331589533e-01,2.440416432995e-01,-2.905474290493e-03,2.483306555421e-03,7.766748022528e-01,4.454285974663e-01,2.150839374106e+00,2.038964626687e-01
1.639918179991e-01,1.638178672098e-03,-2.739452271032e-07,2.742361171586e-05,3.279836359981e-01,3.276357344196e-03,-5.478904542065e-07,5.484722343173e-05,4.288482464010e-01,1.248918595151e-01,-1.305961018438e-03,1.137521588281e-03,5.297128568038e-01,2.465073616860e-01,-2.611374146421e-03,2.220195953131e-03,7.762202184898e-01,4.449602251475e-01,2.147929130191e+00,2.009870428640e-01
1.639915417609e-01,1.665602260781e-03,-1.635195656847e-07,1.609977742953e-05,3.279830835218e-01,3.331204521562e-03,-3.270391313694e-07,3.219955485907e-05,4.275364952408e-01,1.260223542232e-01,-1.454839380285e-03,1.212412359951e-03,5.270899069598e-01,2.487135039248e-01,-2.909351721438e-03,2.392625165043e-03,7.758034108846e-01,4.444891228413e-01,2.145313101281e+00,1.983742935061e-01
1.639913774510e-01,1.681702030158e-03,-3.426140601795e-07,3.341005163539e-05,3.279827549020e-01,3.363404060316e-03,-6.852281203589e-07,6.682010327078e-05,4.260746926783e-01,1.272261173493e-01,-1.083372056170e-03,9.242439893468e-04,5.241666304545e-01,2.510888306383e-01,-2.166058884219e-03,1.781667875423e-03,7.752554610927e-01,4.439093021304e-01,2.142398956436e+00,1.954620993796e-01
1.639910314336e-01,1.715112046662e-03,-4.503443325866e-07,4.305982909101e-05,3.279820628673e-01,3.430224093323e-03,-9.006886651733e-07,8.611965818201e-05,4.249875802455e-01,1.281456184846e-01,-1.610763881336e-03,1.338295563774e-03,5.219930976237e-01,2.528610128760e-01,-3.220627074006e-03,2.590471469365e-03,7.748541104997e-01,4.434418235391e-01,2.140230001711e+00,1.932972526387e-01
1.639905754361e-01,1.758171816133e-03,-2.839115010831e-07,2.648137685311e-05,3.279811508722e-01,3.516343632267e-03,-5.678230021662e-07,5.296275370622e-05,4.233687681482e-01,1.294734890049e-01,-1.197143069555e-03,9.591317631931e-04,5.187563854241e-01,2.554306343775e-01,-2.393718316109e-03,1.865300772680e-03,7.741870198016e-01,4.426895252971e-01,2.137000692585e+00,1.900733572020e-01
1.639902893865e-01,1.784653169948e-03,-3.325056476590e-07,3.055366628117e-05,3.279805787730e-01,3.569306339897e-03,-6.650112953180e-07,6.110733256235e-05,4.221673345932e-01,1.304269234863e-01,-1.366461909988e-03,1.075157429758e-03,5.163540904135e-01,2.572845406326e-01,-2.732258808680e-03,2.089207526953e-03,7.736386310461e-01,4.420887459333e-01,2.134604409769e+00,1.876804704214e-01
1.639899540346e-01,1.815206805077e-03,-3.379682999576e-07,3.053283285417e-05,3.279799080691e-01,3.630413610155e-03,-6.759365999152e-07,6.106566570834e-05,4.207954346066e-01,1.314947089923e-01,-1.347541338905e-03,1.038742984592e-03,5.136109611441e-01,2.593590043744e-01,-2.694406741210e-03,2.016420303475e-03,7.729699655185e-01,4.413596438392e-01,2.131868059566e+00,1.849481015803e-01
1.639896132238e-01,1.845739606293e-03,-2.188380547411e-07,1.944324531656e-05,3.279792264477e-01,3.691479212585e-03,-4.376761094821e-07,3.888649063313e-05,4.194427633292e-01,1.325263402600e-01,-1.208255067466e-03,8.963504535880e-04,5.109063002108e-01,2.613612013075e-01,-2.416072458822e-03,1.753814416543e-03,7.722675015183e-01,4.405967958580e-01,2.129169982240e+00,1.822540704246e-01
1.639893932332e-01,1.865182838590e-03,-2.272161756047e-07,1.997715290922e-05,3.279787864663e-01,3.730365677181e-03,-4.544323512095e-07,3.995430581845e-05,4.182305043473e-01,1.334170165690e-01,-1.414318305757e-03,1.023892456331e-03,5.084822222283e-01,2.631036674608e-01,-2.828182179162e-03,2.007830606844e-03,7.715858896891e-01,4.398767375456e-01,2.126752649226e+00,1.798393491815e-01
1.639891648002e-01,1.885159977611e-03,-3.312341280803e-07,2.881389837591e-05,3.279783296003e-01,3.770319955221e-03,-6.624682561605e-07,5.762779675181e-05,4.168108481461e-01,1.344331825016e-01,-1.305357300269e-03,9.446382724337e-04,5.056433666918e-01,2.650960450481e-01,-2.610052132282e-03,1.831648748116e-03,7.707394117398e-01,4.389907621843e-01,2.123921981251e+00,1.770113932067e-01
1.639888310347e-01,1.913973846738e-03,-2.202989531408e-07,1.887516272246e-05,3.279776620693e-01,3.827947693477e-03,-4.405979062816e-07,3.775032544492e-05,4.155010790117e-01,1.353712922105e-01,-1.449970963316e-03,1.002206953854e-03,5.030244959542e-01,2.669146367275e-01,-2.899501328726e-03,1.966663582262e-03,7.699391326817e-01,4.381335229189e-01,2.121309448096e+00,1.744028225792e-01
1.639886096494e-01,1.932848996741e-03,-2.513325864207e-07,2.132379791500e-05,3.279772192989e-01,3.865697993482e-03,-5.026651728413e-07,4.264759583001e-05,4.140458213923e-01,1.363654932148e-01,-1.178490035501e-03,8.078391652092e-04,5.001144234856e-01,2.688652884361e-01,-2.356477405829e-03,1.573030734588e-03,7.689797119218e-01,4.371367946294e-01,2.118407894831e+00,1.715038976416e-01
1.639883569305e-01,1.954172778255e-03,2.967635292767e-08,-2.490351114523e-06,3.279767138609e-01,3.908345556510e-03,5.935270585535e-08,-4.980702229046e-06,4.128639426626e-01,1.371680858623e-01,-1.162028293779e-03,7.352758802046e-04,4.977511714643e-01,2.704278261681e-01,-2.324115940264e-03,1.475532462638e-03,7.681789976324e-01,4.362939382150e-01,2.116050840653e+00,1.691498437919e-01
1.639883865879e-01,1.951682426915e-03,-1.335624385738e-07,1.122246555506e-05,3.279767731758e-01,3.903364853831e-03,-2.671248771477e-07,2.244493111012e-05,4.116987013873e-01,1.378982854163e-01,-1.416633109292e-03,9.074105012278e-04,4.954206295989e-01,2.718932059788e-01,-2.832999093707e-03,1.792376071345e-03,7.673138355776e-01,4.354336975480e-01,2.113729166040e+00,1.668278170798e-01
1.639882526415e-01,1.962904887891e-03,-3.828694560569e-07,3.198631450554e-05,3.279765052829e-01,3.925809775783e-03,-7.657389121138e-07,6.397262901108e-05,4.102774167548e-01,1.387981937946e-01,-1.317432196017e-03,8.674199048374e-04,4.925783282266e-01,2.736705778133e-01,-2.634098653121e-03,1.670867180664e-03,7.662489060399e-01,4.343465909812e-01,2.110895998392e+00,1.639962396689e-01
1.639878666525e-01,1.994891164854e-03,-1.184626020989e-07,9.738089845979e-06,3.279757333050e-01,3.989782329709e-03,-2.369252041978e-07,1.947617969196e-05,4.089560775125e-01,1.396591740584e-01,-1.313005814289e-03,8.030610041562e-04,4.899364217199e-01,2.753285657872e-01,-2.625774703374e-03,1.586645828620e-03,7.652649875071e-01,4.332994718724e-01,2.108259998274e+00,1.613648220854e-01
1.639877479008e-01,2.004629251177e-03,-2.468340495198e-07,2.019214269282e-05,3.279754958015e-01,4.009258502355e-03,-4.936680990395e-07,4.038428538564e-05,4.076393005597e-01,1.404558715474e-01,-1.336248005171e-03,8.202590681935e-04,4.873031053178e-01,2.769024845924e-01,-2.672002342244e-03,1.600133851001e-03,7.642055899102e-01,4.322208356063e-01,2.105635196840e+00,1.587414304946e-01
1.639874998236e-01,2.024821378622e-03,-3.421846897348e-07,2.771306760189e-05,3.279749996471e-01,4.049642757245e-03,-6.843693794696e-07,5.542613520377e-05,4.062992541128e-01,1.412695799471e-01,-1.367314743218e-03,8.354899317121e-04,4.846235085784e-01,2.784895171370e-01,-2.733945117056e-03,1.615553728220e-03,7.631130257155e-01,4.310883833111e-01,2.102963007660e+00,1.560721865351e-01
1.639871552972e-01,2.052534417179e-03,-4.168086377845e-07,3.330090947149e-05,3.279743105944e-01,4.105068834357e-03,-8.336172755691e-07,6.660181894298e-05,4.049280728211e-01,1.420982515614e-01,-1.488569271991e-03,8.962577016950e-04,4.818818350478e-01,2.800914342885e-01,-2.976304926707e-03,1.725913584447e-03,7.619732693364e-01,4.298938899076e-01,2.100228017201e+00,1.533412863584e-01
1.639867351073e-01,2.085835284101e-03,9.631338844607e-09,-7.572083106844e-07,3.279734702147e-01,4.171670568201e-03,1.926267768921e-08,-1.514416621369e-06,4.034350532973e-01,1.429864733764e-01,-1.210919154969e-03,6.567679002682e-04,4.788966363799e-01,2.818012761845e-01,-2.421857572615e-03,1.315050217158e-03,7.606979125644e-01,4.285527717815e-01,2.097249650032e+00,1.503679077630e-01
1.639867447369e-01,2.085078075768e-03,-1.726719946575e-07,1.358026763611e-05,3.279734894739e-01,4.170156151535e-03,-3.453439893150e-07,2.716053527223e-05,4.022212782821e-01,1.436379512051e-01,-1.239016354864e-03,6.865857709183e-04,4.764690670903e-01,2.831057462586e-01,-2.477687365738e-03,1.346011006564e-03,7.595748133489e-01,4.274311677234e-01,2.094831107100e+00,1.479492505067e-01
1.639865715026e-01,2.098658336239e-03,-4.445690945978e-07,3.473808021071e-05,3.279731430053e-01,4.197316672477e-03,-8.891381891956e-07,6.947616042141e-05,4.009793487923e-01,1.443190277546e-01,-1.535518240210e-03,8.690485262147e-04,4.739855545793e-01,2.844407388367e-01,-3.070147342231e-03,1.668620892008e-03,7.584262934161e-01,4.262558337383e-01,2.092355020153e+00,1.454752202309e-01
1.639861232542e-01,2.133396369102e-03,-4.311112787308e-07,3.313789613318e-05,3.279722465083e-01,4.266792738204e-03,-8.622225574615e-07,6.627579226637e-05,3.994394754122e-01,1.451796565683e-01,-1.414309127933e-03,7.831381906608e-04,4.709067043160e-01,2.860925203985e-01,-2.827756033309e-03,1.500000589055e-03,7.569992247144e-01,4.247601854679e-01,2.089283068734e+00,1.424085905026e-01
1.639856887947e-01,2.166534221451e-03,-1.634371205582e-07,1.237060948496e-05,3.279713775894e-01,4.333068442901e-03,-3.268742411164e-07,2.474121896991e-05,3.980215880238e-01,1.459556938178e-01,-1.507225768414e-03,7.700923545017e-04,4.680717984582e-01,2.875783191928e-01,-3.014124662587e-03,1.515443490033e-03,7.556501176510e-01,4.233456716187e-01,2.086454300458e+00,1.395849802124e-01
1.639855248910e-01,2.178904824759e-03,-5.957876320366e-07,4.483929102955e-05,3.279710497819e-01,4.357809649518e-03,-1.191575264073e-06,8.967858205910e-05,3.965104244354e-01,1.467177552877e-01,-1.307891480647e-03,7.187908929209e-04,4.650497990888e-01,2.890777009260e-01,-2.614591386029e-03,1.347903203783e-03,7.541275000147e-01,4.217986405833e-01,2.083441799971e+00,1.365744256219e-01
1.639849229730e-01,2.223744033776e-03,-3.230754488901e-07,2.382446081745e-05,3.279698459461e-01,4.447488067551e-03,-6.461508977803e-07,4.764892163490e-05,3.951996518006e-01,1.474305402268e-01,-1.399738812101e-03,7.054942156380e-04,4.624294576550e-01,2.904135923860e-01,-2.798831473305e-03,1.363339509641e-03,7.528430500410e-01,4.204257160274e-01,2.080825152306e+00,1.339649240407e-01
1.639845981669e-01,2.247568471040e-03,-5.053744593687e-07,3.687257082987e-05,3.279691963339e-01,4.495136942080e-03,-1.010748918737e-06,7.374514165974e-05,3.937967133630e-01,1.481291788743e-01,-1.436531529639e-03,7.316446713767e-04,4.596242303921e-01,2.917632208065e-01,-2.872052310359e-03,1.389544201094e-03,7.513874511986e-01,4.189231179227e-01,2.078027036761e+00,1.311706646556e-01
1.639840886470e-01,2.284440984742e-03,-5.029148690917e-07,3.610075157374e-05,3.279681772940e-01,4.568881969483e-03,-1.005829738183e-06,7.220150314747e-05,3.923569098472e-01,1.488536390306e-01,-1.291540717221e-03,6.481175417729e-04,4.567456424004e-01,2.931383960918e-01,-2.582075604704e-03,1.224033580398e-03,7.498840384922e-01,4.173469792287e-01,2.075154005498e+00,1.283036825101e-01
1.639835817584e-01,2.320541680666e-03,-5.018005634585e-07,3.546027826601e-05,3.279671635168e-01,4.641083361332e-03,-1.003601126917e-06,7.092055653203e-05,3.910628028067e-01,1.494959773159e-01,-1.566835343292e-03,7.529627857945e-04,4.541584420966e-01,2.943508712705e-01,-3.132667085456e-03,1.435005015057e-03,7.485093133671e-01,4.159010664890e-01,2.072571315880e+00,1.257270107707e-01
1.639830761238e-01,2.356001904400e-03,-3.251625543617e-07,2.263205127506e-05,3.279661522476e-01,4.712003808801e-03,-6.503251087235e-07,4.526410255011e-05,3.894923040040e-01,1.502404637404e-01,-1.425812473735e-03,6.477905271070e-04,4.510184557604e-01,2.957689236719e-01,-2.850974622361e-03,1.250316951664e-03,7.467873794323e-01,4.141092233759e-01,2.069437886363e+00,1.225995842440e-01
1.639827493995e-01,2.378633933165e-03,-2.138006670006e-07,1.473939335909e-05,3.279654987990e-01,4.757267866330e-03,-4.276013340011e-07,2.947878671818e-05,3.880635609351e-01,1.508812663316e-01,-1.460621032157e-03,6.300289801025e-04,4.481616230713e-01,2.970052647969e-01,-2.920814462980e-03,1.230579173487e-03,7.451668878681e-01,4.124441212029e-01,2.066588336302e+00,1.197539131154e-01
1.639825349364e-01,2.393373316896e-03,-4.262699991245e-07,2.920598910764e-05,3.279650698728e-01,4.786746633791e-03,-8.525399982491e-07,5.841197821529e-05,3.865999623043e-01,1.515039896202e-01,-1.505103314103e-03,6.595790975962e-04,4.452348547358e-01,2.982212326067e-01,-3.009354088208e-03,1.260746216977e-03,7.434560873425e-01,4.107042708359e-01,2.063670216982e+00,1.168383399429e-01
